0.003908	-4.630767	11.505000
0.000328	-9.864753	11.605000
-0.000598	-71.155076	11.705000
-0.001759	-146.935661	11.805000
-0.002780	-209.855346	11.905000
-0.003577	-257.891526	12.005000
-0.004231	-293.397489	12.105000
-0.004655	-319.006998	12.205000
-0.004977	-337.169152	12.305000
-0.005231	-349.832092	12.405000
-0.005364	-358.539084	12.505000
0.018939	-344.514260	12.605000
0.023281	-344.539057	12.705000
0.025494	-344.766093	12.805000
0.026552	-344.857665	12.905000
0.026629	-344.957394	13.005000
0.025943	-345.267817	13.105000
0.024676	-345.616272	13.205000
0.022887	-346.008002	13.305000
0.020867	-346.264963	13.405000
0.018680	-346.529442	13.505000
0.016302	-346.815918	13.605000
0.013863	-347.091878	13.705000
0.011299	-347.309593	13.805000
0.008687	-347.283704	13.905000
0.006089	-347.492567	14.005000
0.003488	-347.717233	14.105000
0.000857	-347.923418	14.205000
-0.001707	-348.425945	14.305000
-0.004232	-349.444630	14.405000
-0.005248	-347.172535	14.505000
-0.005196	-345.098975	14.605000
-0.005150	-343.141723	14.705000
-0.005087	-341.199996	14.805000
-0.005016	-339.282777	14.905000
-0.004956	-337.315337	15.005000
-0.004881	-335.363323	15.105000
-0.004858	-333.422176	15.205000
-0.004877	-331.500286	15.305000
-0.004895	-329.582954	15.405000
-0.004880	-328.588943	15.505000
-0.004794	-326.290709	15.605000
-0.004817	-323.642236	15.705000
-0.004857	-321.619072	15.805000
-0.004809	-319.670651	15.905000
-0.004708	-317.677476	16.005000
-0.004721	-315.738532	16.105000
-0.004611	-313.769832	16.205000
-0.004569	-311.816435	16.305000
-0.004531	-309.881610	16.405000
-0.004503	-307.922578	16.505000
-0.004494	-305.964952	16.605000
-0.004399	-303.966099	16.705000
-0.004309	-301.980725	16.805000
-0.004308	-300.027598	16.905000
-0.004380	-298.096841	17.005000
-0.004363	-296.123671	17.105000
-0.004289	-294.123072	17.205000
-0.004298	-292.169784	17.305000
-0.004247	-290.193025	17.405000
-0.004219	-288.241335	17.505000
-0.004177	-286.286929	17.605000
-0.004120	-284.286477	17.705000
-0.004124	-282.321850	17.805000
-0.004045	-280.322951	17.905000
-0.003932	-278.325089	18.005000
-0.003896	-276.365565	18.105000
-0.003925	-274.409995	18.205000
-0.003904	-272.424079	18.305000
-0.003824	-270.418421	18.405000
-0.003860	-268.472987	18.505000
-0.003843	-266.513883	18.605000
-0.003792	-264.546750	18.705000
-0.003796	-262.618323	18.805000
-0.003768	-260.643553	18.905000
-0.003780	-258.685394	19.005000
-0.003695	-256.675103	19.105000
-0.003604	-254.690265	19.205000
-0.003538	-252.720716	19.305000
-0.003557	-250.763576	19.405000
-0.003524	-248.777977	19.505000
-0.003397	-246.767343	19.605000
-0.003392	-244.795637	19.705000
-0.003392	-242.833129	19.805000
-0.003296	-240.872966	19.905000
-0.003389	-238.967682	20.005000
-0.003365	-236.993367	20.105000
-0.003346	-235.014784	20.205000
-0.003372	-233.059794	20.305000
-0.003282	-231.049826	20.405000
-0.003191	-229.237877	20.505000
-0.003164	-227.092515	20.605000
-0.003126	-226.069072	20.705000
-0.003061	-223.812741	20.805000
-0.003002	-221.234606	20.905000
-0.002950	-219.038071	21.005000
-0.002874	-217.096538	21.105000
-0.002913	-215.183971	21.205000
-0.002900	-213.225932	21.305000
-0.002877	-211.268552	21.405000
-0.002948	-209.348865	21.505000
-0.002896	-207.506412	21.605000
-0.002834	-206.276017	21.705000
-0.002842	-205.786120	21.805000
-0.002821	-205.900113	21.905000
-0.002813	-206.507308	22.005000
-0.002838	-207.505977	22.105000
-0.002840	-208.763524	22.205000
-0.002833	-210.204574	22.305000
-0.002833	-211.778201	22.405000
-0.002907	-213.496495	22.505000
-0.002915	-215.274533	22.605000
-0.002922	-217.122549	22.705000
-0.003009	-218.936554	22.805000
-0.003065	-220.826970	22.905000
-0.003171	-222.766786	23.005000
-0.003194	-224.721180	23.105000
-0.003194	-226.656578	23.205000
-0.003189	-228.574120	23.305000
-0.003220	-230.524545	23.405000
-0.003283	-232.498910	23.505000
-0.003246	-234.457410	23.605000
-0.003243	-236.407976	23.705000
-0.003273	-238.385410	23.805000
-0.003229	-240.322236	23.905000
-0.003346	-242.299136	24.005000
-0.003405	-244.268735	24.105000
-0.003440	-246.220550	24.205000
-0.003578	-248.236933	24.305000
-0.003632	-250.238837	24.405000
-0.003596	-252.176359	24.505000
-0.003615	-254.151159	24.605000
-0.003674	-256.119578	24.705000
-0.003742	-258.116725	24.805000
-0.003706	-260.074100	24.905000
-0.003676	-262.016558	25.005000
-0.003678	-263.958858	25.105000
-0.003710	-265.915933	25.205000
-0.003803	-267.896164	25.305000
-0.003782	-269.858021	25.405000
-0.003909	-271.863646	25.505000
-0.004018	-273.886071	25.605000
-0.003978	-275.843468	25.705000
-0.004003	-277.813379	25.805000
-0.004142	-280.370408	25.905000
-0.004172	-282.637564	26.005000
-0.004134	-284.118290	26.105000
-0.004143	-285.613552	26.205000
-0.004179	-287.577212	26.305000
-0.004150	-289.563272	26.405000
-0.004207	-291.528493	26.505000
-0.004189	-293.501288	26.605000
-0.004257	-295.517979	26.705000
-0.004346	-297.521299	26.805000
-0.004328	-299.527310	26.905000
-0.004340	-301.492117	27.006000
-0.004470	-303.503015	27.105000
-0.004573	-305.490591	27.205000
-0.004572	-307.458742	27.305000
-0.004553	-309.407894	27.405000
-0.004580	-311.381681	27.505000
-0.004582	-313.326876	27.605000
-0.004658	-315.295051	27.705000
-0.004625	-317.243030	27.805000
-0.004666	-319.225645	27.905000
-0.004753	-321.220986	28.005000
-0.004695	-323.191930	28.105000
-0.004693	-325.167889	28.205000
-0.004788	-327.149992	28.305000
-0.004896	-329.165283	28.405000
-0.004945	-331.137168	28.505000
-0.004967	-333.106894	28.605000
-0.004977	-335.057179	28.705000
-0.005016	-337.026298	28.805000
-0.005057	-338.993709	28.905000
-0.005115	-340.999265	29.005000
-0.005149	-342.959784	29.105000
-0.005163	-344.937123	29.205000
-0.004215	-346.129128	29.305000
-0.001364	-345.799968	29.405000
0.001024	-345.838609	29.505000
0.003239	-345.995057	29.605000
0.005566	-346.093996	29.705000
0.007917	-346.176991	29.805000
0.010262	-346.197392	29.905000
0.012756	-346.158574	30.005000
0.015317	-346.070773	30.105000
0.017837	-345.934214	30.205000
0.020487	-345.750432	30.305000
0.023175	-345.534810	30.405000
0.025962	-345.285452	30.505000
0.028773	-345.023236	30.605000
0.031550	-344.762736	30.705000
0.034319	-344.504137	30.805000
0.037110	-344.179855	30.905000
0.039936	-343.895996	31.005000
0.043011	-343.386529	31.105000
0.050635	-340.063550	31.205000
0.053741	-339.390760	31.305000
0.056858	-338.298098	31.405000
0.059922	-337.456513	31.505000
